,0,1,FID,PAC,NAME,省,DEM,GDP,NDVI,POP,RIVER,ROAD,count
204,0.081628621,0.918371379,2026,510132,新津县,四川省,0.092016546,0.005891948,0.696907704,0.028155035,0.285714286,0.018802989,4
205,0.082316995,0.917683005,2030,510184,崇州市,四川省,0.202941815,0.001886259,0.851289228,0.01709155,0.142857143,0.009322825,4
206,0.04580152,0.95419848,2050,510603,旌阳区,四川省,0.102834452,0.005633738,0.768095073,0.033374553,0.142857143,0.0066424,4
207,0.190841556,0.809158444,2092,511181,峨眉山市,四川省,0.206034022,0.001481455,0.912455332,0.010733113,0.149350717,0.00362126,4
208,0.319954813,0.680045187,2158,513232,若尔盖县,四川省,0.681773641,1.37574E-05,0.932686354,0.0002158,0.155030714,0.000195081,4
209,0.572265387,0.427734643,2159,513233,红原县,四川省,0.726790572,1.01615E-05,0.917357438,0.000170881,0.142857143,0.000259064,4
210,0.832926989,0.167073026,2190,513433,冕宁县,四川省,0.530242334,0.000144348,0.908177846,0.002311735,0.146278578,0.000793158,4
211,0.660759449,0.339240521,2206,520203,六枝特区,贵州省,0.275706662,0.000390988,0.905757293,0.008056806,0.142857143,0.001266015,4
212,0.380170345,0.619829655,2221,520381,赤水市,贵州省,0.15143084,0.000307685,0.959353633,0.003986774,0.146938564,0.001159261,4
213,0.035403013,0.964596987,2284,530103,盘龙区,云南省,0.409652262,0.015699876,0.77839038,0.072716014,0.142857143,0.026398297,4
214,0.120772362,0.879227638,2285,530111,官渡区,云南省,0.400829199,0.011623155,0.589481767,0.058414482,0.177142857,0.016733913,4
215,0.333171666,0.666828334,2385,532801,景洪市,云南省,0.19576542,0.000237645,0.978483149,0.002472291,0.157678571,0.001144704,4
216,0.603380561,0.396619469,2467,540531,浪卡子县,西藏自治区,0.962606757,6.22752E-06,0.385123007,0.000133979,0.142857143,0.000224233,4
217,0.067203641,0.932796359,2489,610111,灞桥区,陕西省,0.093999661,0.010608476,0.580415092,0.068713418,0.180952148,0.020801818,4
218,0.508001685,0.491998345,2634,620921,金塔县,甘肃省,0.254715931,2.0984E-05,0.043101081,0.000259047,0.15238072,0.0002491,4
219,0.307804704,0.692195296,2694,632222,祁连县,青海省,0.739479425,7.57667E-06,0.663969684,0.000114471,0.147808576,0.000198412,4
220,0.497185707,0.502814293,2760,650421,鄯善县,新疆维吾尔自治区,0.18519232,2.25394E-05,0.020532663,0.000161394,0.142857143,0.000162477,4
221,0.178833187,0.821166813,2828,654028,尼勒克县,新疆维吾尔自治区,0.443766686,3.07514E-05,0.68393203,0.000536874,0.144102151,0.00085077,4
222,0.368671358,0.631328642,2837,654321,布尔津县,新疆维吾尔自治区,0.30150269,1.75333E-05,0.570578793,0.000200654,0.160062866,0.000215166,4
223,0.276094258,0.723905742,5,110108,海淀区,北京市,0.022042087,0.098790409,0.647405818,0.198442031,0.142857143,0.094136796,3
224,0.271186352,0.728813648,23,120111,西青区,天津市,0.000732961,0.007580321,0.620974105,0.04751975,0.268571429,0.020554013,3
225,0.159371257,0.840628743,40,130121,井陉县,河北省,0.095678803,0.00058853,0.855350057,0.006886564,0.162227849,0.002518313,3
226,0.169917881,0.830082119,48,130131,平山县,河北省,0.115108049,0.000492499,0.887912857,0.004765295,0.195954285,0.001087381,3
227,0.189582527,0.810417473,49,130132,元氏县,河北省,0.032338314,0.001317884,0.84653632,0.017391531,0.142857143,0.006100109,3
228,0.093934298,0.906065702,68,130302,海港区,河北省,0.035001529,0.003691485,0.773336636,0.040960824,0.149980709,0.004662266,3
229,0.117278934,0.882721066,95,130521,邢台县,河北省,0.089078953,0.000505603,0.855864114,0.003167889,0.156794281,0.003730232,3
230,0.451926947,0.548073053,117,130623,涞水县,河北省,0.10959504,0.000308921,0.887303259,0.005734337,0.151260725,0.001612516,3
231,0.576751232,0.423248768,159,130826,丰宁满族自治县,河北省,0.225358722,7.64563E-05,0.898925252,0.001228426,0.142857143,0.000289269,3
232,0.24318552,0.75681448,201,140106,迎泽区,山西省,0.212820923,0.042150379,0.610605797,0.167588689,0.142857143,0.03252658,3
233,0.092531979,0.907468021,203,140108,尖草坪区,山西省,0.181143648,0.005844141,0.694020626,0.039554068,0.142857143,0.023011907,3
234,0.149997175,0.850002825,205,140110,晋源区,山西省,0.190792464,0.001971795,0.691375101,0.026529746,0.142857143,0.027192095,3
235,0.255012929,0.744987071,317,150102,新城区,内蒙古自治区,0.276809144,0.008946145,0.717351393,0.048248349,0.142857143,0.007491599,3
236,0.247900605,0.752099395,373,150725,陈巴尔虎旗,内蒙古自治区,0.132033672,3.13985E-05,0.862936365,0.000135001,0.147934287,0.000147108,3
237,0.297515035,0.702484965,396,150928,察哈尔右翼后旗,内蒙古自治区,0.297376015,9.27897E-05,0.568545524,0.001149029,0.142857143,0.000676628,3
238,0.167919159,0.832080841,437,210211,甘井子区,辽宁省,0.014172653,0.010711429,0.553470866,0.092130858,0.160218571,0.02547268,3
239,0.072581053,0.927418947,443,210283,庄河市,辽宁省,0.021438005,0.000726531,0.897097836,0.005671867,0.159145006,0.00301384,3
240,0.239040732,0.760959268,556,220582,集安市,吉林省,0.107465153,8.75196E-05,0.988248148,0.002111231,0.167275718,0.000630968,3
241,0.160830021,0.839169979,581,230102,道里区,黑龙江省,0.026440783,0.007775365,0.79810815,0.04668508,0.246753584,0.007498633,3
242,0.340883434,0.659116566,700,232721,呼玛县,黑龙江省,0.112024162,2.68206E-06,0.98580211,4.62857E-05,0.148527135,0.000119806,3
243,0.200597107,0.799402893,709,310112,闵行区,上海市,0.001000876,0.042076165,0.489161351,0.198512664,0.238095006,0.071880437,3
244,0.05539012,0.94460988,729,320205,锡山区,江苏省,0.001116568,0.014758235,0.656218483,0.052820872,0.180952148,0.029965451,3
245,0.066009581,0.933990419,734,320281,江阴市,江苏省,0.001218535,0.022072412,0.600691432,0.047980747,0.253968593,0.022954737,3
246,0.082128644,0.917871356,749,320412,武进区,江苏省,0.001094448,0.013389201,0.577474988,0.046823492,0.164285714,0.029037366,3
247,0.090073764,0.909926236,759,320583,昆山市,江苏省,0.00071409,0.023392371,0.572265676,0.051316227,0.18045142,0.033064758,3
248,0.115180433,0.884819567,760,320585,太仓市,江苏省,0.000765815,0.011378926,0.520155859,0.032538896,0.232615705,0.015914265,3
249,0.685179412,0.314820588,795,321081,仪征市,江苏省,0.004564775,0.004674162,0.841950272,0.020140992,0.18254,0.005582166,3
250,0.328582823,0.671417177,810,321311,宿豫区,江苏省,0.003885634,0.001538289,0.766738968,0.016667405,0.251428571,0.033529521,3
251,0.097244501,0.902755499,828,330205,江北区,浙江省,0.029236223,0.022094202,0.658165253,0.075737955,0.142857143,0.024057005,3
252,0.04598099,0.95401901,829,330206,北仑区,浙江省,0.014647671,0.015471697,0.658434738,0.036938945,0.196072867,0.015122215,3
253,0.058478713,0.941521287,830,330211,镇海区,浙江省,0.005560497,0.026667768,0.595306882,0.062059163,0.148262133,0.018952784,3
254,0.21272248,0.78727752,837,330302,鹿城区,浙江省,0.026832345,0.018831219,0.684871955,0.114436613,0.342857143,0.022913196,3
255,0.049618721,0.950381279,853,330481,海宁市,浙江省,0.001508304,0.008229014,0.645190693,0.03687484,0.158690709,0.038037716,3
256,0.256849885,0.743150115,857,330503,南浔区,浙江省,0.000932987,0.003728306,0.722053485,0.022805557,0.142857143,0.012657166,3
257,0.082910657,0.917089343,866,330683,嵊州市,浙江省,0.049084654,0.001983629,0.922637887,0.011614915,0.168067147,0.003647213,3
258,0.396664679,0.603335321,887,331003,黄岩区,浙江省,0.0512648,0.003011482,0.905866507,0.01859612,0.18045142,0.007185741,3
259,0.058669984,0.941330016,894,331083,玉环市,浙江省,0.014201951,0.010476037,0.705861522,0.05615969,0.371647165,0.025383635,3
260,0.128434598,0.871565402,907,340111,包河区,安徽省,0.002495764,0.027002236,0.556413751,0.096568593,0.168831438,0.04438419,3
261,0.140664935,0.859335065,908,340121,长丰县,安徽省,0.009371515,0.001887269,0.834403242,0.011428662,0.151138567,0.003272174,3
262,0.343360603,0.656639397,909,340122,肥东县,安徽省,0.009087556,0.00196531,0.835987673,0.013292146,0.149659991,0.002786024,3
263,0.140078008,0.859921992,912,340181,巢湖市,安徽省,0.007263124,0.001281019,0.759315667,0.011184342,0.153988582,0.00254441,3
264,0.295544386,0.704455614,992,341524,金寨县,安徽省,0.085107188,0.000275039,0.952207612,0.004090322,0.178324999,0.000770823,3
265,0.061562359,0.938437641,1017,350123,罗源县,福建省,0.078189837,0.001675527,0.936970586,0.006419071,0.154272853,0.005178358,3
266,0.024230182,0.975769818,1023,350205,海沧区,福建省,0.021055939,0.026240071,0.587666756,0.072064445,0.169057138,0.023111851,3
267,0.172416687,0.827583313,1026,350212,同安区,福建省,0.049709757,0.004863551,0.794932448,0.029760165,0.144850704,0.006885722,3
268,0.046207786,0.953792214,1050,350524,安溪县,福建省,0.117153228,0.0013806,0.912786781,0.009884016,0.142857143,0.002389619,3
269,0.294247389,0.705752611,1055,350582,晋江市,福建省,0.005432868,0.022628767,0.390251987,0.097197208,0.178256422,0.013207004,3
270,0.258670211,0.741329789,1076,350782,武夷山市,福建省,0.121961014,0.00041205,0.962936836,0.00255429,0.142857143,0.001525901,3
271,0.414745688,0.585254312,1115,360423,武宁县,江西省,0.064395713,0.000272131,0.952779796,0.003038215,0.203007856,0.001004269,3
272,0.308091998,0.691908002,1166,360925,靖安县,江西省,0.090075393,0.000262155,0.971932161,0.003136208,0.142857143,0.001163962,3
273,0.309331596,0.690668404,1207,370203,市北区,山东省,0.006022351,0.077838208,0.269972085,0.488159836,0.16744642,0.069313344,3
274,0.411470711,0.588529289,1232,370505,垦利区,山东省,0.000760005,0.000997317,0.603880515,0.005206779,0.238237871,0.002123573,3
275,0.120461762,0.879538238,1275,370983,肥城市,山东省,0.023520923,0.002935766,0.805561804,0.021650892,0.142857143,0.00183184,3
276,0.245743811,0.754256189,1336,410108,惠济区,河南省,0.018960859,0.007166557,0.557424587,0.041627085,0.365079302,0.019557036,3
277,0.428422391,0.571577609,1340,410183,新密市,河南省,0.056985818,0.003791461,0.753837104,0.027421362,0.142857143,0.002615934,3
278,0.184700847,0.815299153,1342,410185,登封市,河南省,0.092314569,0.002107073,0.779507993,0.019311414,0.142857143,0.003157135,3
279,0.109516919,0.890483081,1365,410329,伊川县,河南省,0.06537737,0.00216686,0.761710356,0.021090337,0.142857143,0.002408024,3
280,0.424366891,0.575633109,1420,411003,建安区,河南省,0.015440527,0.004998682,0.802957765,0.034838377,0.142857143,0.003179098,3
281,0.317577362,0.682422638,1421,411024,鄢陵县,河南省,0.011416834,0.002414662,0.877879152,0.019277438,0.16129,0.002394123,3
282,0.163023591,0.836976409,1501,420117,新洲区,湖北省,0.007072719,0.00353789,0.753942188,0.018040734,0.213032859,0.019523845,3
283,0.182899356,0.817100644,1520,420506,夷陵区,湖北省,0.125209808,0.000955648,0.93872901,0.00494438,0.145089286,0.002471631,3
284,0.112633049,0.887366951,1600,430182,宁乡市,湖南省,0.031160374,0.002057846,0.880034584,0.013391212,0.159340711,0.001803367,3
285,0.043435812,0.956564188,1639,430602,岳阳楼区,湖南省,0.012590781,0.014832639,0.6889277,0.073412438,0.16326501,0.015226705,3
286,0.471869648,0.528130352,1645,430626,平江县,湖南省,0.052439875,0.000468564,0.939072294,0.006760945,0.148533565,0.001542898,3
287,0.115167201,0.884832799,1667,431002,北湖区,湖南省,0.107825596,0.002484515,0.919012564,0.014240769,0.142857143,0.00646614,3
288,0.098819315,0.901180685,1668,431003,苏仙区,湖南省,0.083796599,0.001325601,0.901125039,0.009472367,0.142857143,0.002921895,3
289,0.375795782,0.624204218,1716,440105,海珠区,广东省,0.001221531,0.137602779,0.356586119,0.594289961,1,0.207436198,3
290,0.251036227,0.748963773,1735,440303,罗湖区,广东省,0.02288263,0.157605784,0.677938709,0.356989981,0.142857143,0.119556419,3
291,0.244287193,0.755712807,1738,440306,宝安区,广东省,0.006727898,0.043977334,0.481040679,0.197630751,0.163388563,0.058250972,3
292,0.28687048,0.71312952,1744,440402,香洲区,广东省,0.012542544,0.036733841,0.606829846,0.096513586,0.582835694,0.078699694,3
293,0.30836165,0.69163835,1745,440403,斗门区,广东省,0.005083186,0.006496487,0.562342968,0.026510671,0.434840698,0.017148168,3
294,0.167382658,0.832617342,1746,440404,金湾区,广东省,0.00741797,0.00814536,0.540669794,0.032498906,0.314455697,0.019446029,3
295,0.242592514,0.757407486,1753,440523,南澳县,广东省,0.032604302,0.0015696,0.828134619,0.017562411,0.206220006,0.010007177,3
296,0.261740029,0.738259971,1756,440606,顺德区,广东省,0.000346144,0.023805944,0.371542481,0.097071219,0.5026457,0.053127686,3
297,0.173882723,0.826117277,1763,440783,开平市,广东省,0.014450669,0.001245409,0.855887445,0.012301182,0.177340001,0.005436877,3
298,0.111658394,0.888341606,1764,440784,鹤山市,广东省,0.018481239,0.002200616,0.822684721,0.014238359,0.184669277,0.005197853,3
299,0.541143954,0.458856046,1804,441581,陆丰市,广东省,0.011917357,0.001159009,0.78975625,0.028735911,0.178907144,0.002384169,3
300,0.242050767,0.757949233,1811,441702,江城区,广东省,0.003893499,0.003644997,0.767603244,0.028860134,0.409538574,0.008351903,3
301,0.389032185,0.610967815,1816,441803,清新区,广东省,0.052515048,0.000555866,0.931344243,0.00764167,0.149425005,0.00344282,3
302,0.627171576,0.372828424,1818,441823,阳山县,广东省,0.097477639,0.00019808,0.957141964,0.003298969,0.150060011,0.000796494,3
303,0.092559099,0.907440901,1826,445103,潮安区,广东省,0.048486925,0.0027876,0.786250856,0.03426494,0.221428571,0.005346824,3
304,0.060458362,0.939541638,1851,450203,鱼峰区,广西壮族自治区,0.025334164,0.00719611,0.761342601,0.034957331,0.142857143,0.01306955,3
305,0.308095455,0.691904545,1856,450223,鹿寨县,广西壮族自治区,0.04467187,0.00036881,0.914591754,0.003565075,0.159029999,0.000928515,3
306,0.223982632,0.776017368,1866,450321,阳朔县,广西壮族自治区,0.060028958,0.000437878,0.895920541,0.005966642,0.142857143,0.005469801,3
307,0.056370974,0.943629026,1885,450503,银海区,广西壮族自治区,0.004212946,0.00409566,0.762687446,0.021265775,0.156082851,0.006556337,3
308,0.275999486,0.724000514,1952,460108,美兰区,海南省,0.002700072,0.004981807,0.752931213,0.042487693,0.171544277,0.006873033,3
309,0.073138833,0.926861167,1975,500102,涪陵区,重庆市,0.109194409,0.002211103,0.89536352,0.011482531,0.203539996,0.002806815,3
310,0.097244501,0.902755499,1978,500105,江北区,重庆市,0.029236223,0.022094202,0.658165253,0.075737955,0.142857143,0.024057005,3
311,0.048464894,0.951535106,2018,510113,青白江区,四川省,0.098372602,0.00751717,0.710953634,0.033474761,0.16326501,0.009633105,3
312,0.147277176,0.852722824,2019,510114,新都区,四川省,0.09860468,0.010060921,0.664645607,0.056113872,0.142857143,0.018862402,3
313,0.074662089,0.925337911,2029,510183,邛崃市,四川省,0.137977307,0.00130467,0.863554588,0.012621841,0.153638567,0.004834248,3
314,0.12874347,0.87125653,2031,510185,简阳市,四川省,0.087447659,0.001531673,0.826850992,0.014339596,0.142857143,0.005920127,3
315,0.058688164,0.941311836,2057,510704,游仙区,四川省,0.100024383,0.002206044,0.798254017,0.015281944,0.142857143,0.004541633,3
316,0.278484225,0.721515775,2076,510981,射洪市,四川省,0.078551872,0.000673949,0.865393427,0.016309652,0.162561428,0.001929537,3
317,0.120484591,0.879515409,2093,511302,顺庆区,四川省,0.065255712,0.0041004,0.832159558,0.035304876,0.155844291,0.006803175,3
318,0.374502957,0.625497043,2105,511423,洪雅县,四川省,0.246040327,0.000397472,0.948259523,0.004903566,0.142857143,0.001343079,3
319,0.222721338,0.777278662,2133,511822,荥经县,四川省,0.342967213,0.000230522,0.981607579,0.002422024,0.142857143,0.001194622,3
320,0.396537721,0.603462279,2134,511823,汉源县,四川省,0.3839845,0.000257009,0.91159677,0.004040137,0.149912153,0.002267444,3
321,0.159072518,0.840927482,2148,513221,汶川县,四川省,0.57627404,9.78419E-05,0.813534477,0.000721809,0.15201501,0.000755093,3
322,0.101949871,0.898050129,2153,513226,金川县,四川省,0.735590088,2.0165E-05,0.851135815,0.000387535,0.147038574,0.00033656,3
323,0.144856751,0.855143249,2164,513325,雅江县,四川省,0.770884811,1.0749E-05,0.822602706,0.000219529,0.15617,0.000322033,3
324,0.150523305,0.849476695,2165,513326,道孚县,四川省,0.794700133,1.08518E-05,0.81763087,0.000259485,0.148289294,0.000312536,3
325,0.071368694,0.928631306,2210,520303,汇川区,贵州省,0.207295736,0.001395245,0.910592736,0.010758104,0.142857143,0.002507434,3
326,0.232974112,0.767025888,2223,520402,西秀区,贵州省,0.260710922,0.001163804,0.830800256,0.013066464,0.142857143,0.002772431,3
327,0.29569912,0.70430088,2230,520521,大方县,贵州省,0.300428675,0.00035194,0.921195079,0.006647957,0.147392142,0.001507099,3
328,0.156061292,0.843938708,2290,530124,富民县,云南省,0.393943482,0.00098821,0.878800167,0.005323304,0.142857143,0.002178646,3
329,0.169431925,0.830568075,2314,530481,澄江市,云南省,0.378853727,0.001148985,0.814472973,0.007681936,0.188571429,0.003138174,3
330,0.632482171,0.367517829,2336,530802,思茅区,云南省,0.246530808,0.000304927,0.976330341,0.003350651,0.149206434,0.001038442,3
331,0.328833699,0.671166301,2354,532301,楚雄市,云南省,0.36884599,0.000562489,0.889056935,0.00457858,0.142857143,0.001882989,3
332,0.096651793,0.903348207,2367,532504,弥勒市,云南省,0.314022244,0.000560903,0.866664502,0.004227518,0.146938564,0.001484184,3
